Code,Predicted,Actual_Return,Weight_EW,Weight_PW
600403,0.4755260000000001,0.2547,0.03333333333333333,0.04621103990748156
601600,0.4755260000000001,-0.0443,0.03333333333333333,0.04621103990748156
600020,0.4755260000000001,0.0061,0.03333333333333333,0.04621103990748156
2058,0.4755260000000001,-0.0095,0.03333333333333333,0.04621103990748156
755,0.4755260000000001,-0.039,0.03333333333333333,0.04621103990748156
600714,0.3469384615384617,0.0451,0.03333333333333333,0.03371505888551647
603032,0.3469384615384617,-0.2357,0.03333333333333333,0.03371505888551647
600884,0.3469384615384617,-0.148,0.03333333333333333,0.03371505888551647
300769,0.3469384615384617,0.1579,0.03333333333333333,0.03371505888551647
300223,0.3469384615384617,-0.3174,0.03333333333333333,0.03371505888551647
893,0.3469384615384617,0.2934,0.03333333333333333,0.03371505888551647
600110,0.3469384615384617,-0.2765,0.03333333333333333,0.03371505888551647
300211,0.31897397260273974,-0.2469,0.03333333333333333,0.03099750376928524
603392,0.31897397260273974,0.2551,0.03333333333333333,0.03099750376928524
300750,0.31897397260273974,-0.1287,0.03333333333333333,0.03099750376928524
300390,0.31897397260273974,-0.1099,0.03333333333333333,0.03099750376928524
301071,0.31897397260273974,0.0461,0.03333333333333333,0.03099750376928524
2850,0.31897397260273974,-0.077,0.03333333333333333,0.03099750376928524
300073,0.31897397260273974,-0.1343,0.03333333333333333,0.03099750376928524
300781,0.31897397260273974,-0.1619,0.03333333333333333,0.03099750376928524
2049,0.296,-0.0909,0.03333333333333333,0.028764920977222146
733,0.296,-0.0875,0.03333333333333333,0.028764920977222146
300859,0.296,0.0465,0.03333333333333333,0.028764920977222146
605111,0.296,-0.176,0.03333333333333333,0.028764920977222146
600623,0.2913867647058823,-0.0692,0.03333333333333333,0.02831661236680111
925,0.2913867647058823,-0.0194,0.03333333333333333,0.02831661236680111
300609,0.2913867647058823,-0.0201,0.03333333333333333,0.02831661236680111
2125,0.2913867647058823,0.2307,0.03333333333333333,0.02831661236680111
2407,0.2913867647058823,-0.1254,0.03333333333333333,0.02831661236680111
600367,0.2913867647058823,0.2707,0.03333333333333333,0.02831661236680111
