Code,Predicted,Actual_Return,Weight_EW,Weight_PW
2759,0.79900419412904,-0.0532,0.03333333333333333,0.035477102678582985
600714,0.7860623628283655,0.0451,0.03333333333333333,0.03490246404554875
683,0.7832490396376941,0.3411,0.03333333333333333,0.03477754786058143
603876,0.7807917613236607,-0.0274,0.03333333333333333,0.034668440654765265
2092,0.779500887473091,-0.0535,0.03333333333333333,0.03461112372892399
600884,0.7775062193673173,-0.148,0.03333333333333333,0.03452255717856268
2023,0.7756785817972353,-0.1866,0.03333333333333333,0.03444140705918976
300721,0.7740738720196593,-0.2329,0.03333333333333333,0.0343701553011055
300240,0.773464400475937,-0.1233,0.03333333333333333,0.034343093760383706
600110,0.7731720422677021,-0.2765,0.03333333333333333,0.03433011257424139
600711,0.771037103879025,-0.2022,0.03333333333333333,0.03423531779220636
603077,0.7683092530686344,0.0293,0.03333333333333333,0.03411419672174993
949,0.7631644636050612,-0.1319,0.03333333333333333,0.033885759592883744
2407,0.7625922326105093,-0.1254,0.03333333333333333,0.03386035159390357
2765,0.7611489411001083,-0.125,0.03333333333333333,0.03379626707283865
601101,0.7580620321947357,0.4419,0.03333333333333333,0.03365920323137194
600113,0.7442074768013638,0.306,0.03333333333333333,0.03304403814479495
300769,0.7415134133027292,0.1579,0.03333333333333333,0.03292441728664931
2240,0.7391360517526615,-0.1229,0.03333333333333333,0.032818858516826074
668,0.7371001551372451,-0.0365,0.03333333333333333,0.0327284613527075
637,0.7298158749460478,0.0725,0.03333333333333333,0.03240502731045648
600718,0.724293688511663,-0.1254,0.03333333333333333,0.032159833134277595
300377,0.7212534689080442,-0.0105,0.03333333333333333,0.03202484237473521
603222,0.7199203692633446,-0.0359,0.03333333333333333,0.0319656505540623
600460,0.718714675439707,-0.1052,0.03333333333333333,0.031912115761761554
300279,0.7171386117406584,-0.166,0.03333333333333333,0.03184213593676191
2176,0.7163331123813381,-0.027,0.03333333333333333,0.03180637043804724
2104,0.7159230695127713,0.9293,0.03333333333333333,0.031788163859086005
761,0.7101793634151338,0.0262,0.03333333333333333,0.03153313384487737
893,0.6993400537835275,0.2934,0.03333333333333333,0.03105185063811695
