Code,Predicted,Actual_Return,Weight_EW,Weight_PW
300533,0.8394934574832424,-0.0053,0.03333333333333333,0.037737172496445676
525,0.7985334393219609,0.0403,0.03333333333333333,0.03589592494766333
2562,0.796446991153111,-0.1713,0.03333333333333333,0.03580213427693098
300149,0.7879937054021375,-0.1525,0.03333333333333333,0.035422139531644234
2667,0.7879530434645805,0.2578,0.03333333333333333,0.03542031168350801
851,0.7826960558005193,-0.1069,0.03333333333333333,0.035183997929634205
929,0.7753206140530806,0.185,0.03333333333333333,0.034852454765146666
300654,0.7672096519500906,0.2088,0.03333333333333333,0.034487848259563775
300068,0.7667882251727995,0.2927,0.03333333333333333,0.034468904151247634
600545,0.7647259994176107,-0.2538,0.03333333333333333,0.03437620233403099
300170,0.7473418162978466,-0.2164,0.03333333333333333,0.033594743096615275
600313,0.7456828596977119,-0.2247,0.03333333333333333,0.03352016916060024
2432,0.7427475580784044,-0.2762,0.03333333333333333,0.03338822056403942
300647,0.7389502721487524,-0.274,0.03333333333333333,0.03321752377912914
2466,0.7359528469371458,-0.1955,0.03333333333333333,0.03308278258341488
603656,0.7271812010989182,-0.2314,0.03333333333333333,0.03268847681590205
798,0.7254012200332519,0.0043,0.03333333333333333,0.03260846255025568
300703,0.7236305252920106,0.0828,0.03333333333333333,0.03252886572636964
600220,0.7196232272420695,-0.0872,0.03333333333333333,0.03234872841093581
2488,0.7143786475517807,-0.0178,0.03333333333333333,0.03211297242418027
2885,0.7132850733731657,-0.0935,0.03333333333333333,0.03206381373563042
600732,0.7123941777305826,0.1329,0.03333333333333333,0.032023765916030636
300247,0.7120313185014793,-0.0313,0.03333333333333333,0.032007454554460704
600854,0.7096487061782849,-0.1751,0.03333333333333333,0.03190035062002136
2337,0.7032311414066823,0.0896,0.03333333333333333,0.03161186624097793
600078,0.7030108761895093,0.085,0.03333333333333333,0.031601964810036055
600758,0.7021521306530678,-0.0682,0.03333333333333333,0.031563362212064176
2943,0.7010472144921525,0.0447,0.03333333333333333,0.031513693675178166
300495,0.7008403033967456,0.2984,0.03333333333333333,0.031504392542895124
2510,0.7001041379942452,-0.1057,0.03333333333333333,0.03147130020544754
