Code,Predicted,Actual_Return,Weight_EW,Weight_PW
300603,0.4755260000000001,-0.268,0.03333333333333333,0.04646645221729931
530,0.4755260000000001,0.1294,0.03333333333333333,0.04646645221729931
600319,0.4755260000000001,-0.0787,0.03333333333333333,0.04646645221729931
2638,0.4755260000000001,-0.0752,0.03333333333333333,0.04646645221729931
2323,0.4755260000000001,-0.059,0.03333333333333333,0.04646645221729931
14,0.4755260000000001,-0.0933,0.03333333333333333,0.04646645221729931
603322,0.4755260000000001,-0.2404,0.03333333333333333,0.04646645221729931
2943,0.3469384615384617,0.0447,0.03333333333333333,0.033901404855718215
762,0.3469384615384617,-0.2539,0.03333333333333333,0.033901404855718215
2192,0.3469384615384617,-0.2677,0.03333333333333333,0.033901404855718215
300211,0.31897397260273974,-0.1765,0.03333333333333333,0.031168829583466187
2175,0.296,0.1003,0.03333333333333333,0.02892390711826607
300619,0.296,-0.1537,0.03333333333333333,0.02892390711826607
603317,0.296,-0.0864,0.03333333333333333,0.02892390711826607
603688,0.296,-0.1271,0.03333333333333333,0.02892390711826607
301035,0.296,0.2465,0.03333333333333333,0.02892390711826607
893,0.296,-0.1508,0.03333333333333333,0.02892390711826607
603127,0.296,-0.3016,0.03333333333333333,0.02892390711826607
605399,0.296,-0.1991,0.03333333333333333,0.02892390711826607
300037,0.296,-0.2032,0.03333333333333333,0.02892390711826607
300118,0.2913867647058823,-0.1197,0.03333333333333333,0.02847312066839524
300343,0.2913867647058823,-0.266,0.03333333333333333,0.02847312066839524
300586,0.2913867647058823,-0.0291,0.03333333333333333,0.02847312066839524
300239,0.2913867647058823,-0.0481,0.03333333333333333,0.02847312066839524
2337,0.2913867647058823,0.0896,0.03333333333333333,0.02847312066839524
603519,0.2913867647058823,0.116,0.03333333333333333,0.02847312066839524
1226,0.28323921568627447,-0.2951,0.03333333333333333,0.027676975563379506
603718,0.28323921568627447,-0.1611,0.03333333333333333,0.027676975563379506
603676,0.28323921568627447,0.1488,0.03333333333333333,0.027676975563379506
600301,0.28323921568627447,-0.2302,0.03333333333333333,0.027676975563379506
