Code,Predicted,Actual_Return,Weight_EW,Weight_PW
573,0.2262097084201617,0.3774,0.03333333333333333,0.03783231523364826
603290,0.22505068519743596,0.0147,0.03333333333333333,0.037638475047780395
603392,0.22384659638445042,0.2551,0.03333333333333333,0.03743709789266039
2192,0.22222568836911835,-0.1211,0.03333333333333333,0.037166010044888224
600748,0.22048147828952308,0.1457,0.03333333333333333,0.03687430061284922
567,0.21517280742493122,-0.1305,0.03333333333333333,0.03598645494511207
300769,0.2113985077465636,0.1579,0.03333333333333333,0.03535522432191954
2805,0.2091885856793921,0.0761,0.03333333333333333,0.034985627150909804
300672,0.20883808270622092,-0.5302,0.03333333333333333,0.03492700747864219
2092,0.20557293348985245,-0.0535,0.03333333333333333,0.034380929437601127
603876,0.20178022623847763,-0.0274,0.03333333333333333,0.033746620250232194
300390,0.20157615242373797,-0.1099,0.03333333333333333,0.03371249004006534
2850,0.20123433011418324,-0.077,0.03333333333333333,0.03365532216049339
933,0.20019793898186372,0.5435,0.03333333333333333,0.03348199150949214
600696,0.19690350694441489,-0.2349,0.03333333333333333,0.03293101607953802
300512,0.19346463967570407,-0.1698,0.03333333333333333,0.0323558846607092
422,0.19230154003655522,-0.0465,0.03333333333333333,0.032161362716873386
825,0.19169712419494855,-0.0483,0.03333333333333333,0.032060277529983874
600180,0.19054425135640454,-0.0182,0.03333333333333333,0.031867465961653234
603032,0.1904414833600474,-0.2357,0.03333333333333333,0.03185027858600403
2466,0.18889588018040132,-0.2393,0.03333333333333333,0.03159178505304792
300223,0.18785317129366258,-0.3174,0.03333333333333333,0.03141739779276838
300681,0.18617319602066704,-0.1731,0.03333333333333333,0.031136431274767964
300475,0.18559028578044812,-0.2566,0.03333333333333333,0.03103894278006586
2058,0.1848198174647231,-0.0095,0.03333333333333333,0.03091008624069971
300077,0.1846000451986029,-0.2486,0.03333333333333333,0.03087333055187654
521,0.18377946598952094,0.0109,0.03333333333333333,0.03073609324438439
300750,0.1836752892855878,-0.1287,0.03333333333333333,0.030718670270230335
630,0.18341215425124166,0.069,0.03333333333333333,0.030674662399666666
2167,0.18234656623005124,-0.1392,0.03333333333333333,0.030496448731436313
