Code,Predicted,Actual_Return,Weight_EW,Weight_PW
300533,0.26136194996875367,0.538,0.03333333333333333,0.0409590851950957
2667,0.26111891148718264,-0.0417,0.03333333333333333,0.040920997654527745
300900,0.2445153367049033,0.0426,0.03333333333333333,0.038318984491816706
600545,0.24158653887430978,0.1538,0.03333333333333333,0.0378600007725843
2476,0.2302540048494336,0.237,0.03333333333333333,0.03608403366391865
2466,0.22822492037644707,0.5334,0.03333333333333333,0.035766047653303726
300068,0.22672975169612156,0.2204,0.03333333333333333,0.03553173373972215
300769,0.22608180442662476,0.2953,0.03333333333333333,0.035430191310089905
300170,0.2166700203339618,0.2549,0.03333333333333333,0.03395523266926512
300592,0.21500872222254638,-0.0139,0.03333333333333333,0.03369488394257383
300647,0.21292652330817238,0.3477,0.03333333333333333,0.033368574153650174
300332,0.212597952797344,0.254,0.03333333333333333,0.03331708254384536
603032,0.21235175212317206,0.2877,0.03333333333333333,0.033278499443322486
2167,0.21162117665957195,0.0765,0.03333333333333333,0.03316400801617091
2783,0.20925531013817636,0.0765,0.03333333333333333,0.03279324353258157
300343,0.20791991708868648,0.131,0.03333333333333333,0.03258396870244836
300302,0.2059708525876794,-0.0323,0.03333333333333333,0.032278522944345356
600160,0.20550734608128987,0.0168,0.03333333333333333,0.032205884970508844
893,0.20299363992049113,-0.0017,0.03333333333333333,0.031811951940823764
603031,0.20248534324303144,-0.01,0.03333333333333333,0.0317322947186499
300437,0.20202088218332875,0.0309,0.03333333333333333,0.03165950715291418
2432,0.1966243114723512,-0.1971,0.03333333333333333,0.03081378879360934
2192,0.19662351918386337,0.3436,0.03333333333333333,0.030813664630885283
300831,0.19659093113690054,0.0405,0.03333333333333333,0.030808557626625283
600428,0.1954408866457193,0.0697,0.03333333333333333,0.030628329516534755
600313,0.19430118469837962,0.3879,0.03333333333333333,0.030449722228198858
2497,0.19357328980473193,0.1324,0.03333333333333333,0.03033565088397467
603619,0.1910468922347593,0.3833,0.03333333333333333,0.02993972893237627
600179,0.18986574608364784,0.0852,0.03333333333333333,0.0297546267557319
525,0.18978007835122668,0.8162,0.03333333333333333,0.02974120141990498
