Code,Predicted,Actual_Return,Weight_EW,Weight_PW
2759,0.2571357693403552,-0.0532,0.03333333333333333,0.04157211610540017
300769,0.25309953044065814,0.1579,0.03333333333333333,0.04091956203796026
600714,0.23317997701531262,0.0451,0.03333333333333333,0.037699092206436816
600884,0.2301853846060485,-0.148,0.03333333333333333,0.03721494508195995
603876,0.22542623752990276,-0.0274,0.03333333333333333,0.036445515704943456
600110,0.2240839153676836,-0.2765,0.03333333333333333,0.03622849738453716
300721,0.22132819152608266,-0.2329,0.03333333333333333,0.035782969048314836
2407,0.21985416414006742,-0.1254,0.03333333333333333,0.03554465744432771
683,0.21800332904987757,0.3411,0.03333333333333333,0.035245425908168
300240,0.21642051310558993,-0.1233,0.03333333333333333,0.034989526044923745
949,0.21222111237264202,-0.1319,0.03333333333333333,0.034310592984420074
2023,0.21184015861747343,-0.1866,0.03333333333333333,0.034249002744441856
603077,0.20957041635788756,0.0293,0.03333333333333333,0.033882044895726764
2092,0.20952524494267344,-0.0535,0.03333333333333333,0.03387474186152524
300077,0.2083511372839558,-0.2486,0.03333333333333333,0.03368491941856577
2176,0.20787520872100365,-0.027,0.03333333333333333,0.03360797424081909
668,0.20533994066797162,-0.0365,0.03333333333333333,0.033198087828946725
601101,0.20321224397398904,0.4419,0.03333333333333333,0.03285409502613196
600711,0.19974246484801061,-0.2022,0.03333333333333333,0.032293122661006285
600460,0.1991312825565048,-0.1052,0.03333333333333333,0.03219431049944189
2765,0.19819177860989382,-0.125,0.03333333333333333,0.032042417329346616
600718,0.19654988080879982,-0.1254,0.03333333333333333,0.03177696547799437
600113,0.18741147191178198,0.306,0.03333333333333333,0.030299524215504775
603222,0.18010631109788344,-0.0359,0.03333333333333333,0.029118471130968597
2752,0.17847740894471778,-0.2696,0.03333333333333333,0.028855120335357948
637,0.17838300519645453,0.0725,0.03333333333333333,0.028839857722950297
600230,0.17705502814507026,0.1201,0.03333333333333333,0.02862515863107724
300279,0.17515556953235234,-0.166,0.03333333333333333,0.02831806594541984
2240,0.17498009583288457,-0.1229,0.03333333333333333,0.028289696446199906
300223,0.17345744458085702,-0.3174,0.03333333333333333,0.028043523637182675
