ts_code,trade_date,open,high,low,close,vol,amount,pct_chg,rsi14,ema12,ema26,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,kdj_rsv,kdj_k,kdj_d,kdj_j
600276.SH,2025-07-23,57.2,58.08,56.87,57.13,425295.11,2440208.239,-0.4877,,56.85963180881716,55.68216455444993,1.1774672543672295,1.0192871754183315,0.15818007894889807,,,,,18.263473053892216,46.28856153275274,62.82998753742617,13.205709523405872
600276.SH,2025-07-24,57.44,57.98,56.95,57.5,465834.15,2670846.698,0.6476,43.50077322096198,56.95814999207606,55.816819031898085,1.1413309601779744,1.0436959323702601,0.09763502780771427,,,,,29.341317365269397,40.639480143591626,55.43315173948132,11.052136951812244
600276.SH,2025-07-25,57.5,57.55,56.35,56.4,505394.23,2873987.055,-1.913,38.36095552288989,56.872280762525904,55.860017622127856,1.0122631403980478,1.0374093739758177,-0.025146233577769905,,,,,1.4245014245013443,27.567820570561537,46.14470801650806,-9.585954321331513
600276.SH,2025-07-28,60.1,62.04,59.66,62.04,1630095.95,9943549.097,10.0,62.69752940001262,57.66731449136807,56.31779409456283,1.3495203968052394,1.099831578541702,0.24968881826353728,,,,,100.0,51.71188038037435,48.00043213779683,59.13477686552942
600276.SH,2025-07-29,63.0,65.43,62.13,63.8,1682768.89,10731327.179,2.8369,67.06721549530613,58.610804569619134,56.872031569039656,1.738773000579478,1.2276198629492574,0.5111531376302205,,,,,82.04845814977963,61.82407297017611,52.60831241525659,80.25559408001516
600276.SH,2025-07-30,63.81,64.73,62.65,63.59,980849.33,6247901.661,-0.3292,66.07266739278042,59.37683463583158,57.369658860221904,2.0071757756096744,1.3835310454813408,0.6236447301283337,,,,,79.73568281938324,67.79460958657849,57.670411472363895,88.04300581500769
600276.SH,2025-07-31,63.4,64.25,62.5,62.9,742038.75,4690208.201,-1.0851,62.778534106399164,59.91886007647287,57.77931375946473,2.13954631700814,1.5347340997867005,0.6048122172214394,57.895500000000006,63.98949532326701,51.801504676733,0.2105170634424783,72.1365638766519,69.24192768326962,61.52758354266581,84.67061596447724
600276.SH,2025-08-01,62.83,63.58,60.76,61.31,734654.64,4545894.531,-2.5278,55.86653348069695,60.13288160316935,58.04084607357845,2.092035529590902,1.646194385747541,0.44584114384336093,58.298,64.17362286059955,52.422377139400446,0.20157202170227287,54.62555066079293,64.36980200911073,62.47498969814745,68.15942663103726
600276.SH,2025-08-04,60.6,62.05,60.0,62.0,689613.49,4217834.709,1.1254,58.026298570028345,60.420130587297145,58.33411673479486,2.0860138525022833,1.7341582790984895,0.3518555734037938,58.765499999999996,64.2436108970155,53.287389102984484,0.18643969325592427,62.22466960352418,63.654757873915216,62.86824575673671,65.22778210827221
600276.SH,2025-08-05,62.11,62.46,61.56,62.3,541443.18,3356911.222,0.4839,58.96652746721965,60.709341266174505,58.627885865550795,2.0814554006237103,1.803617703403534,0.27783769722017637,59.2105,64.30544052958425,54.11555947041577,0.17209584548633228,65.5286343612334,64.27938336968793,63.33862496105378,66.16090018695624
600276.SH,2025-08-06,62.19,62.55,61.38,61.58,572478.61,3539622.159,-1.1557,55.73941109384044,60.84328876368612,58.84656098662111,1.9967277770650114,1.8422397181358294,0.15448805892918194,59.42999999999999,64.53608656409192,54.32391343590807,0.1718353210194153,57.59911894273121,62.05262856070236,62.90995949426997,60.337966693567125
600276.SH,2025-08-07,61.25,62.1,60.7,60.81,504763.97,3088025.792,-1.2504,52.43443316567132,60.83816741542672,58.992000913538064,1.8461665018886535,1.8430250748863943,0.0031414270022591673,59.590500000000006,64.65806144511343,54.52293855488658,0.1700795074756354,19.930675909878744,48.01197767709449,57.94396555521148,28.148001920860537
600276.SH,2025-08-08,60.7,61.13,60.0,60.99,362970.73,2203721.883,0.296,53.13400210632403,60.86152627459184,59.14000084586858,1.721525428723261,1.8187251456537679,-0.09719971693050677,59.795,64.74038775021738,54.84961224978262,0.16541141400509668,18.232044198895043,38.085333184361346,51.32442143159477,11.607156689894495
600276.SH,2025-08-11,60.99,61.42,60.68,61.07,425752.38,2600063.209,0.1312,53.46160775688156,60.893599155423864,59.28296374617461,1.6106354092492552,1.7771071983728652,-0.16647178912361005,59.988,64.81464935540174,55.16135064459825,0.160920495945914,22.621564482029584,32.930743616917425,45.19319549336899,8.405839864014297
600276.SH,2025-08-12,61.32,61.45,60.26,60.85,391834.75,2380971.082,-0.3602,52.37729648990577,60.88689159305096,59.39904050571723,1.4878510873337305,1.7192559761650383,-0.23140488883130783,60.16949999999999,64.83651392755583,55.502486072444164,0.15512889179919503,20.000000000000036,28.62049574461163,39.668962243783206,6.523562746268482
600276.SH,2025-08-13,60.85,63.51,60.85,62.61,815296.32,5079201.588,2.8924,59.46099002726323,61.151985194120044,59.636889357145584,1.51509583697446,1.6784239483269228,-0.16332811135246272,60.439,65.0152207114605,55.86277928853949,0.15143270773707387,72.9050279329609,43.382006474061384,40.90664365387593,48.332732114432304
600276.SH,2025-08-14,62.85,63.6,62.36,62.82,571266.47,3597162.01,0.3354,60.22129472074203,61.40860285656311,59.872675330690356,1.5359275258727507,1.6499246638360885,-0.11399713796333777,60.69350000000001,65.20446563941692,56.18253436058309,0.14864740505711208,78.33333333333331,55.03244876048536,45.61524535607907,73.86685556929794
600276.SH,2025-08-15,62.64,64.27,62.46,63.4,614932.54,3908038.788,0.9233,62.3230569086382,61.71497164786109,60.13395863952811,1.581013008332981,1.6361423327354672,-0.05512932440248619,60.925500000000014,65.49177408288205,56.35922591711799,0.14989697525279325,79.62529274004689,63.2300634203392,51.48685137749911,86.71648750601938
600276.SH,2025-08-18,63.4,63.95,62.81,63.08,728857.56,4616557.07,-0.5047,60.42607163145676,61.92497600972862,60.352183925488994,1.572792084239623,1.6234722830362984,-0.0506801987966754,61.179500000000004,65.63028184142968,56.72871815857033,0.1454991244266355,72.13114754098363,66.197091460554,56.3902647385174,85.8107449046272
600276.SH,2025-08-19,63.4,65.4,61.63,61.69,997700.49,6322095.612,-2.2036,52.89465751570386,61.88882585438575,60.45128141248981,1.4375444418959376,1.5862867148082263,-0.1487422729122887,61.3935,65.49673908638043,57.290260913619576,0.13367014704750263,31.296296296296223,54.563493072468084,55.7813408498343,52.12779751773566
600276.SH,2025-08-20,61.66,62.97,61.11,62.85,650424.42,4025484.233,1.8804,57.6396897927878,62.036698799864865,60.6289642708239,1.4077345290409653,1.5505762776547742,-0.14284174861380894,61.6795,65.32616683424742,58.03283316575258,0.11824566782309907,52.77777777777774,53.96825464090463,55.17697878019108,51.55080636233174
600276.SH,2025-08-21,63.98,65.33,62.95,63.99,858629.23,5507421.603,1.8138,61.72067331194899,62.337206676808734,60.8779298803925,1.4592767964162334,1.5323163814070662,-0.07303958499083274,62.004,65.2368031180386,58.771196881961394,0.10427724398550416,72.56809338521397,60.16820088900775,56.840719483129966,66.82316370076332
600276.SH,2025-08-22,64.71,65.2,63.83,64.98,637718.91,4115097.233,1.5471,64.8845461598976,62.743790264992,61.18178692628935,1.5620033387026524,1.5382537728661834,0.023749565836469033,62.43300000000001,64.71449161734164,60.15150838265838,0.07308608003272721,91.82879377431904,70.72173185077818,61.467723605679375,89.2297483409758
600276.SH,2025-08-25,64.98,66.4,64.37,66.26,849233.81,5551997.681,1.9698,68.50868618763084,63.28474560883939,61.55795085767532,1.7267947511640642,1.5759619685257598,0.15083278263830446,62.644000000000005,65.45921153734496,59.828788462655055,0.08987968639757839,97.47747747747746,79.6403137263446,67.52525364590112,103.87043388723157
600276.SH,2025-08-26,66.2,66.2,65.0,65.3,575129.37,3761929.156,-1.4488,63.23728750721928,63.59478474594101,61.83513968303271,1.7596450629083051,1.6126985874022688,0.14694647550603634,62.718999999999994,65.72674267516356,59.711257324836424,0.09591169103983067,79.20604914933824,79.49555886734248,71.51535538638157,95.4559658292643
600276.SH,2025-08-27,65.01,65.71,63.04,63.05,836169.34,5375767.159,-3.4456,52.95314766057881,63.51097170810394,61.925129336141396,1.585842371962542,1.6073273443143237,-0.021484972351781595,62.69199999999999,65.67759608788597,59.706403912114006,0.09524647763306272,36.67296786389405,65.221361866193,69.41735754631871,56.8293705059416
600276.SH,2025-08-28,62.95,63.22,61.41,63.03,715901.54,4469129.644,-0.0317,52.87083945995116,63.43697606070333,62.006971607538325,1.4300044531650045,1.57186276608446,-0.1418583129194555,62.69849999999999,65.68644427658884,59.71055572341113,0.09531150750301383,36.29489603024574,55.57920658754392,64.80464056006045,37.12833864251087
600276.SH,2025-08-29,63.03,66.87,63.03,66.23,1023186.07,6677635.302,5.0769,62.826850167738115,63.866672051364354,62.31978852549845,1.5468835258659013,1.5668669180407484,-0.019983392174847125,62.94449999999999,66.22999220056904,59.65900779943094,0.10439330523140396,88.88888888888889,66.68243402132558,65.4305717138155,69.18615863634574
600276.SH,2025-09-01,66.4,68.88,65.92,68.35,872180.89,5917826.674,3.201,67.6957016714278,64.55641481269292,62.76647085694301,1.7899439557499122,1.6114823255825812,0.17846163016733096,63.262,67.26908173113551,59.25491826886448,0.12668210714601238,93.17889317889316,75.5145870738481,68.7919101671597,88.95994088722492
600276.SH,2025-09-02,69.8,70.77,67.8,68.87,1084489.69,7512721.689,0.7608,68.77598597606706,65.22004330304786,63.21858412679909,2.0014591762487726,1.6894776957158197,0.3119814805329528,63.5905,68.25203397499149,58.928966025008506,0.14661101815496003,79.70085470085479,76.91000961618367,71.49794331683435,87.7341422148823
600276.SH,2025-09-03,68.8,73.42,68.8,71.98,1129369.01,8078844.874,4.5158,74.30940590831786,66.2600366410405,63.86757789518434,2.3924587458561604,1.830073905743888,0.5623848401122724,64.1105,69.93429764414938,58.286702355850615,0.1816799945141399,88.00999167360534,80.61000363532423,74.53529675633098,92.75941739331074
600276.SH,2025-09-04,71.27,71.58,67.5,68.65,1102894.06,7625423.229,-4.6263,61.7008687271248,66.62772331164966,64.22183138442995,2.405891927219713,1.945237510039053,0.4606544171806599,64.5025,70.4392259495449,58.56577405045509,0.1840773907846954,60.2830974188177,73.83436822982206,74.30165391416134,72.8997968611435
600276.SH,2025-09-05,69.0,72.98,69.0,72.47,936478.56,6663122.815,5.5645,68.33778097942115,67.5265351098574,64.83280683743514,2.6937282724222626,2.094935662515695,0.5987926099065675,65.0765,71.7214598192916,58.431540180708396,0.2042199509589975,92.08992506244795,79.91955384069736,76.17428722300667,87.41008707607875
600276.SH,2025-09-08,73.0,73.87,71.64,72.31,748209.28,5423039.921,-0.2208,67.80775419539489,68.26245278526396,65.38667299762513,2.875779787638834,2.251104487540323,0.6246753000985108,65.6385,72.71991306520103,58.55708693479897,0.2157701064223293,87.47993579454253,82.43968115864575,78.2627518682197,90.79353973949787
600276.SH,2025-09-09,72.17,74.04,70.48,71.09,767670.09,5517534.684,-1.6872,63.74775128510215,68.6974600490695,65.8091416644677,2.888318384601803,2.378547266952619,0.5097711176491839,66.1505,73.25371469477022,59.047285305229764,0.21475921405795062,76.64291369754552,80.507425338279,79.01097635823947,83.50032329835807
600276.SH,2025-09-10,70.84,71.77,70.08,70.32,468204.13,3306783.039,-1.0831,61.25486124483202,68.94708157998188,66.14327931895157,2.803802261030313,2.463598265768158,0.34020399526215517,66.536,73.6655957809682,59.4064042190318,0.21430791694626072,66.2125340599454,75.74246157883447,77.92147143177114,71.3844418729611
600276.SH,2025-09-11,66.58,68.47,64.0,68.29,1942359.37,12928573.364,-2.8868,55.133553247493175,68.84599210613851,66.30229566569591,2.543696440442602,2.4796179007030466,0.06407853973955557,66.8095,73.76546858819816,59.85353141180183,0.20823291861780627,42.72908366533868,64.73800227433587,73.52698171262605,47.16004339775549
600276.SH,2025-09-12,68.28,69.51,67.86,69.01,831215.21,5710845.365,1.0543,56.78315047224771,68.8712240898095,66.50286635712584,2.3683577326836627,2.45736586709917,-0.08900813441550737,67.09,73.92478456134498,60.255215438655036,0.20374972607974276,49.90039840637452,59.79213431834876,68.94869924786695,41.479004459312364
600276.SH,2025-09-15,68.85,69.69,68.26,69.1,611881.53,4225790.379,0.1304,56.99599370861658,68.90642038368496,66.69524662696837,2.2111737567165903,2.408127445022654,-0.19695368830606386,67.39099999999999,74.02001772512334,60.76198227487665,0.1967330274108811,50.79681274900389,56.79369379523381,64.8970307636559,40.587019858389596
600276.SH,2025-09-16,69.1,69.34,68.34,69.15,434582.05,2991348.434,0.0724,57.12233637585474,68.94389417081035,66.8770802101559,2.066813960654457,2.3398647481490147,-0.2730507874945576,67.764,73.88820574442101,61.639794255578984,0.18075101069656502,51.29482071713149,54.96073610253303,61.58493254328162,41.71234322103588
600276.SH,2025-09-17,69.3,70.8,69.3,70.13,586033.71,4103135.889,1.4172,59.62604168032108,69.12637199068568,67.11803723162583,2.0083347590598493,2.2735587503311816,-0.26522399127133234,68.128,73.89567058698736,62.360329413012636,0.16931865274152666,61.05577689243019,56.992416365832085,60.0540938174651,50.869061462566066
600276.SH,2025-09-18,70.56,73.12,69.9,71.09,865638.88,6173830.34,1.3689,61.968771937554486,69.42846860750326,67.41225669594985,2.0162119115534125,2.2220893825756276,-0.2058774710222151,68.483,74.05902044472572,62.90697955527429,0.1628439304564845,70.61752988047807,61.534120870714084,60.54743616854809,63.50749027504608
600276.SH,2025-09-19,71.1,71.24,69.49,69.65,524392.42,3681125.692,-2.0256,56.65799455435043,69.46255036019507,67.57801545921282,1.8845349009822456,2.1545784862569515,-0.27004358527470584,68.7165,74.07299988331924,63.36000011668075,0.15590141766007423,56.27490039840639,59.78104737994485,60.29197323901367,58.75919566180721
600276.SH,2025-09-22,70.49,72.7,70.4,71.05,576542.43,4118513.261,2.0101,60.226823343089215,69.70677338170351,67.83519949927113,1.8715738824323864,2.0979775654920387,-0.2264036830596523,68.95599999999999,74.27998497368267,63.632015026317305,0.1544168737653775,77.3026315789473,65.621575446279,62.06850730810211,72.72771172263276
600276.SH,2025-09-23,71.0,71.19,68.5,69.7,561329.57,3909219.697,-1.9001,55.48261201642669,69.70573132297989,67.97333286969548,1.7323984532844037,2.024861743050512,-0.29246328976610814,69.176,74.23452310462243,64.11747689537758,0.14625081255413505,62.5,64.58105029751934,62.906021637907855,67.93110761674231
600276.SH,2025-09-24,69.7,70.38,69.3,70.11,395302.11,2763214.641,0.5882,56.600739117364135,69.7679265040599,68.1316045089773,1.6363219950825965,1.947153793456929,-0.3108317983743325,69.52900000000001,73.74315661787728,65.31484338212275,0.12122011298529432,42.77566539923951,57.312588664759396,61.041543980191705,49.85467803389477
600276.SH,2025-09-25,72.4,73.08,71.55,72.27,739039.18,5347121.399,3.0809,62.01378926380074,70.15286088805068,68.43815232312714,1.7147085649235407,1.9006647477502514,-0.18595618282671067,69.99100000000001,73.14703485405322,66.83496514594681,0.09018401948974018,82.51028806584344,65.71182179845408,62.598303252945826,71.9388588894706
600276.SH,2025-09-26,70.8,71.37,69.23,70.08,699044.85,4900954.441,-3.0303,54.58063195395328,70.14165152065827,68.55977066956217,1.581880851096102,1.8369079684194216,-0.2550271173233196,70.18350000000001,72.82639443603004,67.54060556396998,0.07531383974951472,36.401673640167246,55.94177241235847,60.37945963941671,47.06639795824199
600276.SH,2025-09-29,69.79,69.79,67.76,69.2,647991.04,4442889.453,-1.2557,51.889189004134224,69.99678205594161,68.60719506440941,1.3895869915321981,1.747443773041977,-0.35785678150977884,70.226,72.77526969934499,67.67673030065501,0.07260187677911285,26.865671641791007,46.24973882216932,55.66955270033425,27.41011106583946
600276.SH,2025-09-30,69.0,71.58,68.8,71.55,579450.78,4079739.679,3.396,57.864549769210335,70.23573866271983,68.8251806151939,1.4105580475259245,1.6800666279387666,-0.2695085804128421,70.36,72.89175828230074,67.82824171769926,0.07196584088404613,70.70895522388045,54.402810956073026,55.247305452247176,52.71382196372471
600276.SH,2025-10-09,71.56,71.66,69.11,71.15,592793.4,4173571.948,-0.559,56.57649507387803,70.37639425307063,68.99738945851287,1.3790047945577584,1.619854261262565,-0.24084946670480667,70.3185,72.76857163160558,67.86842836839442,0.0696849799584912,63.72180451127829,57.50914214114145,56.001251015211935,60.524924393000475
600276.SH,2025-10-10,70.38,70.88,67.85,68.2,706100.7,4868800.903,-4.1462,48.07678931753463,70.04156436798284,68.9383235726971,1.1032407952857426,1.5165315680672007,-0.4132907727814581,70.296,72.81426448174105,67.77773551825896,0.07164744741496079,8.27067669172929,41.09632032467074,51.032940785031535,21.223079403949157
600276.SH,2025-10-13,66.0,68.03,65.7,66.98,532287.09,3555005.478,-1.7889,45.06171470476628,69.57055446521625,68.79326256731213,0.7772918979041208,1.368683634034585,-0.5913917361304641,70.02149999999999,72.7222722969548,67.32072770304518,0.0771412293925383,17.34417344173444,33.178938030358644,45.0816065334739,9.373601024128135
600276.SH,2025-10-14,67.61,67.66,63.7,64.27,702946.63,4593967.583,-4.046,39.18332896524574,68.75508454749067,68.45820608084456,0.2968784666461062,1.1543226005568894,-0.8574441339107832,69.6195,73.11467653345275,66.12432346654725,0.10040797573819833,6.076759061833619,24.144878374183637,38.10269714704381,-3.77075917153671
600276.SH,2025-10-15,64.2,66.42,63.68,66.4,511231.63,3335928.393,3.3141,45.23089986795158,68.39276384787672,68.30574637115238,0.08701747672434124,0.9408615757903799,-0.8538440990660386,69.385,73.07781193672233,65.69218806327768,0.10644409992714049,28.936170212766026,25.7419756537111,33.98245664926624,9.261013662600817
600276.SH,2025-10-16,66.43,68.5,65.72,66.84,460377.57,3096812.048,0.6627,46.41625676278551,68.15387710204953,68.19717256588184,-0.0432954638323082,0.7440301678658423,-0.7873256316981505,69.211,73.03674384924015,65.38525615075984,0.1105530580179496,39.5989974937344,30.360982933718866,32.775298744083784,25.53235131298902
600276.SH,2025-10-17,66.85,67.4,65.0,65.1,349507.34,2298728.245,-2.6032,42.49907059256924,67.68404985558037,67.96775237581652,-0.2837025202361474,0.5384836302454443,-0.8221861504815917,69.0515,73.26397801181193,64.83902198818808,0.12200974669085898,17.794486215538786,26.172150694325506,30.574249394164358,17.367953294647798
600276.SH,2025-10-20,65.99,66.51,64.83,65.13,326716.94,2146357.392,0.0461,42.589031879366686,67.291119108568,67.7575484961264,-0.46642938755840646,0.3375010266846742,-0.8039304142430806,68.85749999999999,73.40389582526632,64.31110417473366,0.13205230585677177,18.17042606516286,23.504909151271292,28.217802646533336,14.079122160747204
600276.SH,2025-10-21,65.5,66.58,65.14,66.0,369560.31,2436269.459,1.3358,45.26351805002179,67.09248539955753,67.62735971863556,-0.5348743190780283,0.16302595753213367,-0.697900276610162,68.7025,73.41364794927937,63.99135205072064,0.137146332354117,29.072681704260667,25.360833335601082,27.265479542889253,21.55154092102474
600276.SH,2025-10-22,66.25,66.79,65.01,65.26,398048.08,2610971.756,-1.1212,43.411081905841776,66.81056456885638,67.45199973947737,-0.6414351706209942,0.0021337319015080902,-0.6435689025225023,68.508,73.44497316176614,63.571026838233855,0.14412836929310865,21.94444444444453,24.222037038548898,26.250998708109137,20.164113699428412
600276.SH,2025-10-23,65.01,65.43,64.02,65.14,342785.26,2219041.425,-0.1839,43.103020808502805,66.55355463518617,67.28074049951609,-0.7271858643299112,-0.14373018734477577,-0.5834556769851353,68.2585,73.34448181278691,63.172518187213086,0.14902120066473515,30.290456431535283,26.244843502877693,26.24894697303199,26.23663656256909
600276.SH,2025-10-24,65.26,66.36,65.01,65.5,372752.77,2441099.938,0.5527,44.37824595149411,66.391469306696,67.14883379584823,-0.7573644891522378,-0.2664570477062682,-0.49090744144596954,67.979,73.02608985455969,62.93191014544031,0.14848967635768948,37.75933609958507,30.083007701780154,27.526967215948044,35.19508867344437
600276.SH,2025-10-27,66.55,67.85,66.51,67.01,508924.92,3413538.793,2.3053,49.49175539847825,66.48662787489661,67.13854981097059,-0.6519219360739754,-0.34355002537980966,-0.30837191069416575,67.84700000000001,72.8502753272231,62.84372467277692,0.1474870024385187,69.08713692946068,43.084384111007,32.71277284763436,63.827606637752254
600276.SH,2025-10-28,65.22,65.46,63.5,63.62,1082089.99,6923383.033,-5.0589,40.49165516435453,66.04560820183559,66.87791649163943,-0.8323082898038336,-0.44130167826461447,-0.3910066115392192,67.4755,72.57475278839942,62.376247211600564,0.15114383112090846,2.399999999999949,29.52292274067132,31.64948947864668,25.2697892647206
600276.SH,2025-10-29,63.6,64.48,62.71,64.02,562174.55,3577122.185,0.6287,41.835706697539244,65.73397617078396,66.66621897374021,-0.9322428029562531,-0.5394899032029422,-0.39275289975331085,67.1915,72.3951689940848,61.98783100591521,0.1548906928431362,25.486381322957136,28.177408934766593,30.492129297353316,23.54796820959315
600276.SH,2025-10-30,64.02,64.02,62.87,62.88,608740.0,3856500.507,-1.7807,39.123602149996906,65.29490291374027,66.38575830901871,-1.0908553952784388,-0.6497630016180416,-0.4410923936603972,66.83,72.17506501363636,61.48493498636364,0.15996004829077834,3.307392996108987,19.88740362188073,26.957220738862453,5.74776938791728
600276.SH,2025-10-31,63.36,65.49,63.2,64.15,837063.9,5386074.734,2.0197,43.516625440450575,65.11876400393407,66.22014658242473,-1.1013825784906572,-0.7400869169925647,-0.36129566149809256,66.424,71.264261976381,61.58373802361903,0.14573834687405102,28.015564202334758,22.59679048203207,25.50374398658566,16.78288347292488
600276.SH,2025-11-03,64.96,64.99,62.82,63.4,460305.61,2924454.178,-1.1691,41.60710511706404,64.8543387725596,66.01124683557845,-1.1569080630188466,-0.8234511461978211,-0.3334569168210255,66.09,70.79505685406666,61.384943145933356,0.14238332135169166,13.424124513618649,19.539235159227594,23.515574377466308,11.586556722750167
600276.SH,2025-11-04,63.42,63.45,61.55,61.92,515609.66,3215841.267,-2.3344,38.058139707833526,64.40290203831967,65.70819151442448,-1.305289476104818,-0.9198188121792206,-0.38547066392559737,65.726,70.53754195658726,60.914458043412736,0.1464121339070463,5.873015873015948,14.98382873049038,20.671659161807668,3.608167867855805
600276.SH,2025-11-05,61.3,62.49,61.22,61.96,334380.78,2074291.419,0.0646,38.21153943976529,64.02707095550126,65.43054769854119,-1.4034767430399313,-1.0165503983513626,-0.3869263446885687,65.2465,69.52248070622397,60.97051929377603,0.13107157337861716,11.161387631975906,13.709681697652222,18.351000007089187,4.427045078778292
600276.SH,2025-11-06,61.95,62.5,61.47,62.42,252523.95,1567372.106,0.7424,40.05023720869222,63.77982927003953,65.20754416531591,-1.427714895276381,-1.0987832977363663,-0.32893159754001466,64.81,68.29560468211754,61.32439531788247,0.10756379207275223,18.099547511312274,15.172970302205572,17.291656772127983,10.935597362360753
600276.SH,2025-11-07,62.0,62.49,61.5,61.58,270654.28,1670988.958,-1.3457,37.836047278714126,63.441393997725754,64.93883719010732,-1.4974431923815672,-1.1785152766654066,-0.31892791571616064,64.479,67.87007003761346,61.087929962386546,0.10518370438789239,8.43091334894613,12.925617984452426,15.836310509569463,7.104232934218349
600276.SH,2025-11-10,61.57,61.93,60.96,61.83,396248.3,2431973.885,0.406,38.9183921046918,63.19348722884487,64.70855295380308,-1.5150657249582054,-1.2458253663239665,-0.2692403586342389,64.22149999999999,67.59589935395911,60.84710064604087,0.10508628275450185,19.205298013245002,15.018844660716617,15.563821893285182,13.928890195579488
600276.SH,2025-11-11,61.95,62.2,61.0,61.06,275159.98,1687561.58,-1.2454,36.793515527067555,62.8652584244072,64.43828977203988,-1.5730313476326785,-1.311266562585709,-0.26176478504696954,64.06099999999999,67.70545825878136,60.416541741218616,0.11378087319215666,2.2075055187638313,10.74839828006569,13.958680688878683,4.327833462439706
600276.SH,2025-11-12,61.09,62.86,61.09,62.1,514267.76,3203516.791,1.7032,41.44379486258654,62.74752635911379,64.26508312225914,-1.5175567631453504,-1.3525246026976372,-0.16503216044771318,63.846000000000004,67.4198069337892,60.2721930662108,0.11195084840989893,25.16556291390733,15.554119824679567,14.490493734145645,17.681372005747413
600276.SH,2025-11-13,62.69,63.79,62.23,63.56,508318.37,3211808.939,2.351,47.305049704433124,62.87252230386551,64.21285474283255,-1.3403324389670388,-1.3500861699515176,0.009753730984478848,63.681999999999995,66.98170665362844,60.382293346371554,0.10363074820603753,64.51612903225819,31.874789560539107,20.28525900961013,55.05385066239705
600276.SH,2025-11-14,63.45,63.9,62.76,62.9,319504.14,2021555.066,-1.0384,45.10700058413434,62.87674964173236,64.11560624336347,-1.238856601631113,-1.3278402562874367,0.08898365465632363,63.572,66.82158828161351,60.3224117183865,0.10223331912205086,65.9863945578231,43.24532455963377,27.93861419295134,73.85874529299862
600276.SH,2025-11-17,62.89,63.05,61.41,61.8,315384.52,1952561.578,-1.7488,41.63468930212125,62.711095850696616,63.944079854966176,-1.2329840042695608,-1.3088690058838615,0.07588500161430067,63.4055,66.6599521812434,60.15104781875661,0.10265520124416318,28.57142857142847,38.354025896898676,31.410418094267122,52.241241502161785
