ts_code,trade_date,open,high,low,close,vol,amount,pct_chg,tr,atr,entry_high,exit_low,position,trade,trade_reason,stop_line,market_return,strategy_return,strategy_nav,buy_hold_nav,drawdown
600276.SH,2025-12-10,63.15,63.56,62.27,63.38,288959.61,1820981.675,0.4756,1.2899999999999991,1.526136320596247,64.15,60.7,0.0,0.0,,,0.004755865567533268,0.0,1.0204803947044694,1.1900112654900494,-0.06743193045398066
600276.SH,2025-12-11,63.56,63.94,63.11,63.4,247061.27,1569053.154,0.0316,0.8299999999999983,1.4913295045664345,64.15,60.7,0.0,0.0,,,0.00031555695803087147,0.0,1.0204803947044694,1.19038678182501,-0.06743193045398066
600276.SH,2025-12-12,63.28,63.28,62.26,63.28,315629.26,1984535.365,-0.1893,1.1400000000000006,1.4737630293381128,64.15,60.7,0.0,0.0,,,-0.0018927444794952786,0.0,1.0204803947044694,1.1881336838152465,-0.06743193045398066
600276.SH,2025-12-15,62.68,62.68,61.38,61.38,290072.2,1796682.727,-3.0025,1.8999999999999986,1.495074877871207,64.15,60.7,0.0,0.0,,,-0.03002528445006314,0.0,1.0204803947044694,1.1524596319939924,-0.06743193045398066
600276.SH,2025-12-16,61.38,61.49,58.68,59.15,523784.86,3112549.391,-3.6331,2.8100000000000023,1.5608211339776468,64.15,60.7,0.0,0.0,,,-0.036331052460084834,0.0,1.0204803947044694,1.1105895606458887,-0.06743193045398066
600276.SH,2025-12-17,59.35,60.8,59.01,60.3,330417.82,1980882.81,1.9442,1.7899999999999991,1.5722800772787644,64.15,58.68,0.0,0.0,,,0.019442096365173356,0.0,1.0204803947044694,1.1321817499061215,-0.06743193045398066
600276.SH,2025-12-18,60.05,60.57,59.95,60.0,179309.29,1078752.36,-0.4975,0.6199999999999974,1.524666073414826,64.15,58.68,0.0,0.0,,,-0.00497512437810943,0.0,1.0204803947044694,1.126549004881713,-0.06743193045398066
600276.SH,2025-12-19,60.07,61.38,59.91,60.85,288358.42,1753822.164,1.4167,1.470000000000006,1.521932769744085,64.15,58.68,0.0,0.0,,,0.01416666666666666,0.0,1.0204803947044694,1.1425084491175372,-0.06743193045398066
600276.SH,2025-12-22,60.81,61.5,60.33,60.93,236709.24,1444845.737,0.1315,1.1700000000000017,1.5043361312568808,64.15,58.68,0.0,0.0,,,0.001314708299096079,0.0,1.0204803947044694,1.1440105144573796,-0.06743193045398066
600276.SH,2025-12-23,60.85,62.56,60.84,61.8,329190.95,2037549.674,1.4279,1.7199999999999989,1.5151193246940367,64.15,58.68,0.0,0.0,,,0.014278680452978865,0.0,1.0204803947044694,1.1603454750281645,-0.06743193045398066
600276.SH,2025-12-24,61.67,62.0,61.08,61.23,250502.06,1539580.672,-0.9223,0.9200000000000017,1.4853633584593349,64.15,58.68,0.0,0.0,,,-0.00922330097087376,0.0,1.0204803947044694,1.1496432594817882,-0.06743193045398066
600276.SH,2025-12-25,61.22,61.66,61.03,61.4,155181.75,952122.26,0.2776,0.6299999999999955,1.4425951905363679,64.15,58.68,0.0,0.0,,,0.0027764167891557445,0.0,1.0204803947044694,1.1528351483289532,-0.06743193045398066
600276.SH,2025-12-26,61.3,61.66,60.6,61.06,214307.81,1311044.16,-0.5537,1.0599999999999952,1.4234654310095491,64.15,58.68,0.0,0.0,,,-0.005537459283387558,0.0,1.0204803947044694,1.1464513706346235,-0.06743193045398066
600276.SH,2025-12-29,61.06,61.27,60.41,60.51,285751.62,1737055.879,-0.9008,0.8600000000000065,1.395292159459072,64.15,58.68,0.0,0.0,,,-0.009007533573534343,0.0,1.0204803947044694,1.1361246714232076,-0.06743193045398066
600276.SH,2025-12-30,60.4,60.6,59.9,60.18,253304.61,1525944.032,-0.5454,0.7000000000000028,1.3605275514861184,64.15,58.68,0.0,0.0,,,-0.005453644025780857,0.0,1.0204803947044694,1.1299286518963583,-0.06743193045398066
600276.SH,2025-12-31,60.16,60.36,59.5,59.57,268278.96,1603948.702,-1.0136,0.8599999999999994,1.3355011739118123,64.15,59.01,0.0,0.0,,,-0.010136257892987666,0.0,1.0204803947044694,1.1184754036800608,-0.06743193045398066
600276.SH,2026-01-05,60.06,63.49,59.99,63.08,851170.28,5316701.689,5.8922,3.9200000000000017,1.4647261152162219,64.15,59.5,0.0,0.0,,,0.0589222763135806,0.0,1.0204803947044694,1.184378520465641,-0.06743193045398066
600276.SH,2026-01-06,63.36,63.48,62.4,63.06,463524.57,2919198.722,-0.0317,1.0799999999999983,1.4454898094554107,64.15,59.5,0.0,0.0,,,-0.0003170577045021883,0.0,1.0204803947044694,1.1840030041306804,-0.06743193045398066
600276.SH,2026-01-07,63.01,64.8,63.0,63.85,524651.73,3364332.736,1.2528,1.7999999999999972,1.46321531898264,64.15,59.5,0.0,0.0,,,0.0125277513479225,0.0,1.0204803947044694,1.1988358993616228,-0.06743193045398066
600276.SH,2026-01-08,65.0,65.05,63.03,63.6,447748.54,2854769.456,-0.3915,2.019999999999996,1.4910545530335078,64.8,59.5,0.0,0.0,,,-0.003915426781519238,0.0,1.0204803947044694,1.1941419451746156,-0.06743193045398066
600276.SH,2026-01-09,63.58,64.2,62.8,63.78,426357.53,2709908.741,0.283,1.4000000000000057,1.4865018253818325,65.05,59.5,0.0,0.0,,,0.002830188679245227,0.0,1.0204803947044694,1.1975215921892606,-0.06743193045398066
600276.SH,2026-01-12,64.1,64.3,63.21,63.85,428770.19,2735494.019,0.1098,1.0899999999999963,1.4666767341127407,65.05,59.5,0.0,0.0,,,0.0010975227343994476,0.0,1.0204803947044694,1.1988358993616226,-0.06743193045398066
600276.SH,2026-01-13,64.3,65.83,64.05,64.52,740340.35,4818680.909,1.0493,1.9799999999999969,1.4923428974071034,65.05,59.5,0.0,0.0,,,0.01049334377447142,0.0,1.0204803947044694,1.2114156965828018,-0.06743193045398066
600276.SH,2026-01-14,64.55,65.6,63.2,63.61,629255.34,4049394.399,-1.4104,2.3999999999999915,1.5377257525367478,65.83,59.5,0.0,0.0,,,-0.014104153750774895,0.0,1.0204803947044694,1.1943297033420959,-0.06743193045398066
600276.SH,2026-01-15,63.18,63.83,62.7,63.17,467612.36,2956591.609,-0.6917,1.1299999999999955,1.5173394649099101,65.83,59.5,0.0,0.0,,,-0.006917151391290677,0.0,1.0204803947044694,1.1860683439729633,-0.06743193045398066
600276.SH,2026-01-16,63.35,63.52,61.66,61.94,523786.28,3262750.168,-1.9471,1.8600000000000065,1.5344724916644148,65.83,59.5,0.0,0.0,,,-0.019471268006965414,0.0,1.0204803947044694,1.1629740893728882,-0.06743193045398066
600276.SH,2026-01-19,61.8,62.38,60.66,61.12,473890.96,2909640.71,-1.3239,1.720000000000006,1.5437488670811943,65.83,59.99,0.0,0.0,,,-0.013238618017436199,0.0,1.0204803947044694,1.1475779196395048,-0.06743193045398066
600276.SH,2026-01-20,61.13,61.65,60.4,60.5,427754.92,2599009.142,-1.0144,1.25,1.5290614237271345,65.83,60.66,0.0,0.0,,,-0.010143979057591568,0.0,1.0204803947044694,1.135936913255727,-0.06743193045398066
600276.SH,2026-01-21,60.51,60.88,59.86,60.1,546035.08,3291737.381,-0.6612,1.0200000000000031,1.503608352540778,65.83,60.4,0.0,0.0,,,-0.006611570247933907,0.0,1.0204803947044694,1.1284265865565157,-0.06743193045398066
600276.SH,2026-01-22,60.36,60.36,59.3,59.44,537068.13,3203889.161,-1.0982,1.0600000000000023,1.4814279349137391,65.83,59.86,0.0,0.0,,,-0.010981697171381088,0.0,1.0204803947044694,1.1160345475028168,-0.06743193045398066
600276.SH,2026-01-23,59.73,60.27,58.76,58.99,808043.0,4801931.324,-0.7571,1.5100000000000051,1.4828565381680523,65.83,59.3,0.0,0.0,,,-0.007570659488559839,0.0,1.0204803947044694,1.107585429966204,-0.06743193045398066
600276.SH,2026-01-26,58.99,59.16,58.05,58.16,727328.88,4244912.106,-1.407,1.1099999999999994,1.4642137112596496,65.83,58.76,0.0,0.0,,,-0.014070181386675817,0.0,1.0204803947044694,1.0920015020653402,-0.06743193045398066
600276.SH,2026-01-27,58.39,58.49,57.14,57.2,637255.48,3659971.231,-1.6506,1.3500000000000014,1.4585030256966671,65.83,58.05,0.0,0.0,,,-0.016506189821182793,0.0,1.0204803947044694,1.073976717987233,-0.06743193045398066
600276.SH,2026-01-28,57.44,57.8,56.3,56.55,878750.43,4992876.575,-1.1364,1.5,1.4605778744118336,65.83,57.14,0.0,0.0,,,-0.011363636363636465,0.0,1.0204803947044694,1.0617724371010144,-0.06743193045398066
600276.SH,2026-01-29,56.35,58.37,56.08,58.11,1137824.75,6528912.261,2.7586,2.289999999999999,1.5020489806912418,65.83,56.3,0.0,0.0,,,0.02758620689655178,0.0,1.0204803947044694,1.091062711227939,-0.06743193045398066
600276.SH,2026-01-30,58.0,59.79,57.76,58.16,852044.89,4988191.673,0.086,2.030000000000001,1.5284465316566798,65.83,56.08,0.0,0.0,,,0.0008604371020477508,0.0,1.0204803947044694,1.0920015020653402,-0.06743193045398066
600276.SH,2026-02-02,57.76,58.33,56.31,56.49,609579.98,3482011.262,-2.8714,2.019999999999996,1.5530242050738456,65.83,56.08,0.0,0.0,,,-0.028713892709766098,0.0,1.0204803947044694,1.0606458880961327,-0.06743193045398066
600276.SH,2026-02-03,57.0,57.69,56.5,57.47,498834.53,2850875.66,1.7348,1.1999999999999957,1.535372994820153,65.83,56.08,0.0,0.0,,,0.017348203221809078,0.0,1.0204803947044694,1.0790461885092006,-0.06743193045398066
600276.SH,2026-02-04,57.3,57.7,56.23,57.6,489242.96,2781889.093,0.2262,1.470000000000006,1.5321043450791456,65.83,56.08,0.0,0.0,,,0.00226204976509492,0.0,1.0204803947044694,1.0814870446864444,-0.06743193045398066
600276.SH,2026-02-05,57.5,58.47,57.3,58.16,517745.55,3003455.269,0.9722,1.1700000000000017,1.5139991278251883,65.83,56.08,0.0,0.0,,,0.009722222222222188,0.0,1.0204803947044694,1.0920015020653404,-0.06743193045398066
600276.SH,2026-02-06,57.74,58.15,57.24,57.31,360903.65,2078633.87,-1.4615,0.9199999999999946,1.4842991714339286,65.83,56.08,0.0,0.0,,,-0.01461485557083897,0.0,1.0204803947044694,1.0760420578295162,-0.06743193045398066
600276.SH,2026-02-09,57.75,57.89,57.0,57.45,366116.88,2100347.755,0.2443,0.8900000000000006,1.4545842128622322,65.83,56.08,0.0,0.0,,,0.002442854650148263,0.0,1.0204803947044694,1.07867067217424,-0.06743193045398066
600276.SH,2026-02-10,57.46,59.04,57.05,58.4,648860.69,3782364.995,1.6536,1.990000000000002,1.4813550022191206,65.83,56.08,0.0,0.0,,,0.016536118363794428,0.0,1.0204803947044694,1.096507698084867,-0.06743193045398066
600276.SH,2026-02-11,58.4,59.95,58.35,58.9,573680.08,3389452.542,0.8562,1.6000000000000014,1.4872872521081646,65.6,56.08,0.0,0.0,,,0.008561643835616417,0.0,1.0204803947044694,1.1058956064588812,-0.06743193045398066
600276.SH,2026-02-12,58.6,59.49,58.5,58.74,348689.8,2051201.547,-0.2716,0.990000000000002,1.4624228895027565,63.83,56.08,0.0,0.0,,,-0.0027164685908318553,0.0,1.0204803947044694,1.1028914757791968,-0.06743193045398066
600276.SH,2026-02-13,58.76,59.05,58.13,58.23,343568.1,2009040.552,-0.8682,0.9199999999999946,1.4353017450276182,63.52,56.23,0.0,0.0,,,-0.00868232890704812,0.0,1.0204803947044694,1.093315809237702,-0.06743193045398066
600276.SH,2026-02-24,58.31,58.48,57.72,58.01,338981.34,1967937.99,-0.3778,0.759999999999998,1.4015366577762371,62.38,56.23,0.0,0.0,,,-0.0037781212433453115,0.0,1.0204803947044694,1.0891851295531358,-0.06743193045398066
600276.SH,2026-02-25,57.98,58.2,57.58,57.86,421579.37,2436801.368,-0.2586,0.6200000000000045,1.3624598248874256,61.65,56.23,0.0,0.0,,,-0.0025857610756765403,0.0,1.0204803947044694,1.0863687570409317,-0.06743193045398066
600276.SH,2026-02-26,57.86,58.1,56.6,56.72,508987.07,2904851.185,-1.9703,1.5,1.3693368336430543,60.88,56.23,0.0,0.0,,,-0.019702730729346696,0.0,1.0204803947044694,1.0649643259481791,-0.06743193045398066
600276.SH,2026-02-27,56.62,57.27,56.3,56.56,363641.1,2063125.422,-0.2821,0.970000000000006,1.3493699919609017,60.36,56.6,0.0,0.0,,,-0.0028208744710859213,0.0,1.0204803947044694,1.0619601952684947,-0.06743193045398066
600276.SH,2026-03-02,55.58,56.08,54.2,54.54,742061.95,4067670.783,-3.5714,2.3599999999999994,1.3999014923628565,60.27,56.3,0.0,0.0,,,-0.03571428571428581,0.0,1.0204803947044694,1.0240330454374769,-0.06743193045398066
600276.SH,2026-03-03,54.7,55.33,53.45,53.61,601399.1,3257388.812,-1.7052,1.8799999999999955,1.4239064177447134,59.95,54.2,0.0,0.0,,,-0.017051705170517018,0.0,1.0204803947044694,1.0065715358618104,-0.06743193045398066
600276.SH,2026-03-04,53.22,53.9,52.67,52.98,471518.2,2502294.687,-1.1752,1.2299999999999969,1.4142110968574775,59.95,53.45,0.0,0.0,,,-0.01175153889199776,0.0,1.0204803947044694,0.9947427713105523,-0.06743193045398066
600276.SH,2026-03-05,53.41,54.84,53.1,53.72,484859.84,2609662.194,1.3968,1.8600000000000065,1.436500542014604,59.95,52.67,0.0,0.0,,,0.013967534918837288,0.0,1.0204803947044694,1.0086368757040935,-0.06743193045398066
600276.SH,2026-03-06,53.6,55.67,53.4,55.56,629119.3,3465527.848,3.4252,2.270000000000003,1.478175514913874,59.95,52.67,0.0,0.0,,,0.034251675353685895,0.0,1.0204803947044694,1.0431843785204662,-0.06743193045398066
600276.SH,2026-03-09,54.78,55.18,54.05,54.94,426233.28,2329596.366,-1.1159,1.5100000000000051,1.4797667391681806,59.95,52.67,0.0,0.0,,,-0.011159107271418334,0.0,1.0204803947044694,1.0315433721366885,-0.06743193045398066
600276.SH,2026-03-10,55.3,56.75,55.3,56.55,473604.92,2669120.574,2.9305,1.8100000000000023,1.4962784022097717,59.95,52.67,0.0,0.0,,,0.029304696032034894,0.0,1.0204803947044694,1.0617724371010144,-0.06743193045398066
600276.SH,2026-03-11,56.45,56.55,55.6,55.83,321259.28,1795447.675,-1.2732,0.9499999999999957,1.4689644820992829,59.95,52.67,0.0,0.0,,,-0.012732095490716189,0.0,1.0204803947044694,1.0482538490424338,-0.06743193045398066
600276.SH,2026-03-12,55.8,56.04,55.23,55.3,266691.35,1480023.552,-0.9493,0.8100000000000023,1.4360162579943188,59.95,52.67,0.0,0.0,,,-0.009493104065914415,0.0,1.0204803947044694,1.0383026661659787,-0.06743193045398066
600276.SH,2026-03-13,55.3,55.63,54.95,55.11,244164.44,1347312.522,-0.3436,0.6799999999999997,1.3982154450946027,59.95,52.67,0.0,0.0,,,-0.0034358047016274096,0.0,1.0204803947044694,1.0347352609838534,-0.06743193045398066
600276.SH,2026-03-16,55.21,56.05,54.52,55.59,307751.44,1706961.132,0.871,1.529999999999994,1.4048046728398722,59.95,52.67,0.0,0.0,,,0.008709853021230396,0.0,1.0204803947044694,1.0437476530229073,-0.06743193045398066
600276.SH,2026-03-17,55.69,57.44,55.38,56.3,504110.99,2853748.29,1.2772,2.059999999999995,1.4375644391978784,59.95,52.67,0.0,0.0,,,0.012772081309587957,0.0,1.0204803947044694,1.0570784829140074,-0.06743193045398066
600276.SH,2026-03-18,56.26,57.08,56.02,56.88,393793.11,2228050.343,1.0302,1.0599999999999952,1.4186862172379842,59.95,52.67,0.0,0.0,,,0.010301953818827814,0.0,1.0204803947044694,1.067968456627864,-0.06743193045398066
600276.SH,2026-03-19,56.17,57.03,55.91,56.02,343646.51,1935908.148,-1.512,1.1200000000000045,1.403751906376085,59.95,53.1,0.0,0.0,,,-0.015119549929676457,0.0,1.0204803947044694,1.0518212542245595,-0.06743193045398066
600276.SH,2026-03-20,56.19,56.76,55.05,55.14,347395.1,1936270.337,-1.5709,1.7100000000000009,1.4190643110572807,59.49,53.4,0.0,0.0,,,-0.01570867547304533,0.0,1.0204803947044694,1.0352985354862945,-0.06743193045398066
600276.SH,2026-03-23,54.18,54.35,52.41,52.78,487701.57,2600360.832,-4.28,2.730000000000004,1.484611095504417,59.05,54.05,0.0,0.0,,,-0.04280014508523755,0.0,1.0204803947044694,0.9909876079609471,-0.06743193045398066
600276.SH,2026-03-24,53.27,53.74,52.81,53.64,348355.04,1854905.816,1.6294,0.9600000000000009,1.458380540729196,58.48,52.41,0.0,0.0,,,0.016294050776809454,0.0,1.0204803947044694,1.0071348103642517,-0.06743193045398066
600276.SH,2026-03-25,54.0,54.86,53.84,54.1,411525.62,2230992.166,0.8576,1.2199999999999989,1.4464615136927361,58.2,52.41,0.0,0.0,,,0.008575689783743456,0.0,1.0204803947044694,1.0157716860683448,-0.06743193045398066
600276.SH,2026-03-26,53.28,54.1,51.54,51.63,649416.53,3412838.811,-4.5656,2.5600000000000023,1.5021384380080993,58.1,52.41,0.0,0.0,,,-0.04565619223659889,0.0,1.0204803947044694,0.9693954187007142,-0.06743193045398066
600276.SH,2026-03-27,51.3,55.48,51.11,55.18,991196.28,5393542.863,6.8758,4.369999999999997,1.6455315161076942,57.44,51.54,0.0,0.0,,,0.06875847375556843,0.0,1.0204803947044694,1.0360495681562156,-0.06743193045398066
600276.SH,2026-03-30,54.73,56.1,54.61,55.76,697270.79,3866003.912,1.0511,1.490000000000002,1.6377549403023095,57.44,51.11,0.0,0.0,,,0.01051105472997449,0.0,1.0204803947044694,1.046939541870072,-0.06743193045398066
600276.SH,2026-03-31,55.86,57.38,55.2,55.22,692923.92,3885745.233,-0.9684,2.1799999999999997,1.664867193287194,57.44,51.11,0.0,0.0,,,-0.00968436154949781,0.0,1.0204803947044694,1.0368006008261366,-0.06743193045398066
600276.SH,2026-04-01,56.03,57.78,55.6,57.73,1005516.56,5750559.322,4.5455,2.5600000000000023,1.7096238336228342,57.44,51.11,0.0,0.0,,,0.045454545454545414,0.0,1.0204803947044694,1.0839279008636882,-0.06743193045398066
600276.SH,2026-04-02,57.74,58.35,57.01,57.37,765169.85,4415860.425,-0.6236,1.3400000000000034,1.6911426419416926,57.78,51.11,1.0,1.0,通道突破买入,54.32075233275433,-0.006235925861770353,-0.006808036023553887,1.013532927415991,1.0771686068343977,-0.07378088746586597
600276.SH,2026-04-03,56.98,56.99,56.1,56.38,454916.05,2569466.951,-1.7256,1.269999999999996,1.6700855098446077,58.35,51.11,1.0,0.0,,54.32075233275433,-0.01725640578699661,-0.01725640578699661,0.9960429919420181,1.0585805482538495,-0.08976410031942683
600276.SH,2026-04-07,56.51,56.85,55.0,56.12,401466.88,2244163.329,-0.4612,1.8500000000000014,1.6790812343523773,58.35,51.11,1.0,0.0,,54.32075233275433,-0.004611564384533584,-0.004611564384533584,0.991449675554914,1.053698835899362,-0.09396171177591761
600276.SH,2026-04-08,57.01,57.64,55.91,57.45,734462.9,4189267.319,2.3699,1.730000000000004,1.6816271726347587,58.35,51.11,1.0,0.0,,54.32075233275433,0.023699215965787612,0.023699215965787834,1.0149462555351003,1.07867067217424,-0.07248931471002229
600276.SH,2026-04-09,56.92,57.97,56.71,56.96,480754.74,2749696.421,-0.8529,1.259999999999998,1.6605458140030207,58.35,51.11,1.0,0.0,,54.32075233275433,-0.008529155787641463,-0.008529155787641463,1.006289620805558,1.069470521967706,-0.08040019783956254
600276.SH,2026-04-10,57.5,58.14,56.8,57.06,587794.69,3371850.93,0.1756,1.3400000000000034,1.6445185233028699,58.35,51.11,1.0,0.0,,54.32075233275433,0.0017556179775282121,0.00175561797752799,1.0080562809544442,1.071348103642509,-0.07878573189475846
600276.SH,2026-04-13,56.6,56.64,55.01,55.2,796044.38,4431612.86,-3.2597,2.0500000000000043,1.6647925971377264,58.35,51.11,1.0,0.0,,54.32075233275433,-0.03259726603575186,-0.03259726603575186,0.9751964021851616,1.0364250844911758,-0.10881479846811548
600276.SH,2026-04-14,55.35,56.31,54.8,56.18,574456.5,3184393.125,1.7754,1.5100000000000051,1.6570529672808403,58.35,54.61,1.0,0.0,,54.32075233275433,0.017753623188405676,0.017753623188405898,0.9925096716442461,1.0548253849042437,-0.09299303220903476
600276.SH,2026-04-15,57.94,58.45,57.04,57.73,1029479.51,5945432.691,2.759,2.270000000000003,1.6877003189167983,58.35,54.8,1.0,0.0,,54.32075233275433,0.0275898896404414,0.0275898896404414,1.0198929039519815,1.083927900863688,-0.06796881006457067
600276.SH,2026-04-16,57.98,58.0,57.02,57.47,576718.43,3311971.254,-0.4504,0.9799999999999969,1.652315302970958,58.45,54.8,1.0,0.0,,54.32075233275433,-0.004503724233500761,-0.004503724233500761,1.0152995875648776,1.0790461885092006,-0.07216642152106134
600276.SH,2026-04-17,57.2,57.2,56.01,56.33,632523.68,3567405.886,-1.9836,1.4600000000000009,1.64269953782241,58.45,54.8,1.0,0.0,,54.32075233275433,-0.01983643640160082,-0.01983643640160082,0.9951596618675753,1.057641757416448,-0.09057133329182854
600276.SH,2026-04-20,56.33,56.68,55.83,56.34,433048.62,2433980.876,0.0178,0.8500000000000014,1.6030645609312897,58.45,54.8,1.0,0.0,,54.32075233275433,0.0001775252973550412,0.0001775252973550412,0.9953363278824641,1.0578295155839286,-0.09040988669734806
600276.SH,2026-04-21,56.35,56.76,55.55,55.75,432751.3,2420276.829,-1.0472,1.2100000000000009,1.5834113328847252,58.45,54.8,1.0,0.0,,54.32075233275433,-0.010472133475328382,-0.010472133475328382,0.9849130330040357,1.0467517837025917,-0.0999352357716925
600276.SH,2026-04-22,55.6,55.94,54.94,55.44,523563.07,2894035.207,-0.5561,1.0,1.554240766240489,58.45,54.8,1.0,0.0,,54.32075233275433,-0.005560538116591962,-0.005560538116591851,0.9794363865424887,1.0409312805107027,-0.1049400802005852
600276.SH,2026-04-23,56.03,57.96,56.03,56.4,963938.0,5474037.22,1.7316,2.520000000000003,1.6025287279284646,58.45,54.8,1.0,0.0,,54.32075233275433,0.017316017316017396,0.017316017316017396,0.9963963239717959,1.0589560645888103,-0.08944120713046544
600276.SH,2026-04-24,56.5,56.75,55.32,56.05,557797.62,3129630.48,-0.6206,1.4299999999999997,1.5939022915320413,58.45,54.8,1.0,0.0,,54.32075233275433,-0.006205673758865271,-0.006205673758865271,0.9902130134506943,1.0523845287270004,-0.09509183793727993
600276.SH,2026-04-27,56.06,56.07,55.2,55.38,455529.55,2523081.153,-1.1954,0.8699999999999974,1.5577071769554391,58.45,54.8,1.0,0.0,,54.32075233275433,-0.011953612845673423,-0.011953612845673534,0.978376390453157,1.0398047315058214,-0.10590875976746761
600276.SH,2026-04-28,55.38,57.35,54.8,54.84,903119.52,5056516.343,-0.9751,2.5500000000000043,1.6073218181076674,58.45,54.8,1.0,0.0,,54.32075233275433,-0.009750812567713929,-0.009750812567713929,0.9688364256491718,1.029665790461886,-0.11462687586941
600276.SH,2026-04-29,54.83,55.08,54.2,54.99,591509.22,3232737.364,0.2735,0.8799999999999955,1.5709557272022838,58.45,54.8,1.0,0.0,,54.32075233275433,0.00273522975929974,0.00273522975929974,0.9714864158725011,1.0324821629740903,-0.11220517695220378
600276.SH,2026-04-30,55.04,55.04,53.81,53.88,712484.82,3855730.653,-2.0185,1.2299999999999969,1.5539079408421694,58.45,54.2,1.0,0.0,,54.32075233275433,-0.02018548827059463,-0.02018548827059463,0.9518764882198647,1.0116410063837786,-0.13012574893952966
600276.SH,2026-05-06,53.98,54.11,53.4,53.63,665747.53,3573491.857,-0.464,0.7100000000000009,1.511712543800061,58.45,53.81,0.0,-1.0,ATR止损卖出,,-0.0046399406087601625,0.0014559762435039762,0.9532623977734629,1.0069470521967716,-0.12885923269514976
600276.SH,2026-05-07,53.88,54.43,53.4,53.68,623451.82,3352802.192,0.0932,1.0300000000000011,1.487626916610058,58.45,53.4,0.0,0.0,,,0.0009323140033563604,0.0,0.9532623977734629,1.007885843034173,-0.12885923269514976
600276.SH,2026-05-08,53.88,53.92,52.68,52.8,802414.65,4253912.511,-1.6393,1.240000000000002,1.475245570779555,58.45,53.4,0.0,0.0,,,-0.016393442622950838,0.0,0.9532623977734629,0.9913631242959079,-0.12885923269514976
600276.SH,2026-05-11,52.8,53.79,52.12,53.52,1023063.39,5425541.107,1.3636,1.6700000000000017,1.4849832922405775,58.45,52.68,0.0,0.0,,,0.013636363636363669,0.0,0.9532623977734629,1.0048817123544884,-0.12885923269514976
600276.SH,2026-05-12,53.53,58.87,52.75,56.11,2465399.65,13832346.444,4.8393,6.119999999999997,1.7167341276285484,58.45,52.12,0.0,0.0,,,0.04839312406576979,0.0,0.9532623977734629,1.0535110777318824,-0.12885923269514976
600276.SH,2026-05-13,56.11,57.26,55.66,55.86,1327790.72,7453651.588,-0.4456,1.6000000000000014,1.710897421247121,58.87,52.12,0.0,0.0,,,-0.004455533772946052,0.0,0.9532623977734629,1.048817123544875,-0.12885923269514976
600276.SH,2026-05-14,55.8,56.74,54.28,54.32,917226.81,5058298.449,-2.7569,2.460000000000001,1.748352550184765,58.87,52.12,0.0,0.0,,,-0.027568922305764354,0.0,0.9532623977734629,1.0199023657529112,-0.12885923269514976
600276.SH,2026-05-15,54.08,55.66,53.75,53.99,765988.95,4173748.481,-0.6075,1.9099999999999966,1.7564349226755265,58.87,52.12,0.0,0.0,,,-0.006075110456553734,0.0,0.9532623977734629,1.0137063462260618,-0.12885923269514976
600276.SH,2026-05-18,53.78,53.8,52.19,52.43,786608.89,4141536.235,-2.8894,1.8000000000000043,1.7586131765417503,58.87,52.12,0.0,0.0,,,-0.028894239674013722,0.0,0.9532623977734629,0.9844160720991373,-0.12885923269514976
600276.SH,2026-05-19,52.3,52.91,51.33,51.59,699094.53,3627118.898,-1.6021,1.5799999999999983,1.7496825177146627,58.87,52.12,0.0,0.0,,,-0.01602136181575431,0.0,0.9532623977734629,0.9686443860307933,-0.12885923269514976
600276.SH,2026-05-20,51.51,51.96,50.38,50.95,827046.41,4207608.523,-1.2406,1.5799999999999983,1.7411983918289293,58.87,51.33,0.0,0.0,,,-0.012405504942818335,0.0,0.9532623977734629,0.9566278633120551,-0.12885923269514976
600276.SH,2026-05-21,51.03,52.79,50.88,51.45,994024.91,5157539.017,0.9814,1.9099999999999966,1.7496384722374827,58.87,50.38,0.0,0.0,,,0.00981354268891077,0.0,0.9532623977734629,0.9660157716860694,-0.12885923269514976
600276.SH,2026-05-22,51.55,51.58,50.4,50.47,677619.85,3439250.074,-1.9048,1.1799999999999997,1.7211565486256084,58.87,50.38,0.0,0.0,,,-0.01904761904761909,0.0,0.9532623977734629,0.9476154712730014,-0.12885923269514976
600276.SH,2026-05-25,50.01,50.02,49.02,49.43,838354.91,4132036.88,-2.0606,1.4499999999999957,1.7075987211943278,58.87,50.38,0.0,0.0,,,-0.020606300772736286,0.0,0.9532623977734629,0.9280886218550517,-0.12885923269514976
600276.SH,2026-05-26,49.08,50.17,48.8,49.2,713745.51,3526003.698,-0.4653,1.3700000000000045,1.6907187851346115,58.87,49.02,0.0,0.0,,,-0.004653044709690413,0.0,0.9532623977734629,0.9237701840030051,-0.12885923269514976
600276.SH,2026-05-27,48.88,51.3,48.45,50.37,961152.93,4800578.724,2.7959,2.8499999999999943,1.7486828458778805,58.87,48.8,0.0,0.0,,,0.02378048780487796,0.0,0.9532623977734629,0.9457378895981985,-0.12885923269514976
600276.SH,2026-05-28,50.06,50.58,47.85,48.0,978696.76,4764526.056,-4.7052,2.729999999999997,1.7977487035839863,58.87,48.45,0.0,0.0,,,-0.04705181655747459,0.0,0.9532623977734629,0.9012392039053709,-0.12885923269514976
600276.SH,2026-05-29,48.02,50.52,47.62,50.19,1300404.6,6428005.491,4.5625,2.9000000000000057,1.8528612684047872,58.87,47.85,0.0,0.0,,,0.04562500000000003,0.0,0.9532623977734629,0.9423582425835535,-0.12885923269514976
